eg6fb95d7c,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Core French Touch Groove,118,D minor,medium-low,vocal pop seed,rubbery disco-house pocket,warm filtered bass riff,phaser-washed synth stabs,thin wah-wah guitar scratches,robotic call-and-response hook,retro-futuristic joy,"clean club mix, ducked chords, crisp hats","slow filter-open intro, bass-led verse, vocoder refrain, euphoric chorus, DJ-friendly outro","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 118bpm, d-minor","Create an overseas french touch / filter house track with a rubbery disco-house pocket, warm filtered bass riff, phaser-washed synth stabs, and thin wah-wah guitar scratches. Use robotic call-and-response hook, retro-futuristic joy, 118 BPM, D minor. Arrangement: slow filter-open intro, bass-led verse, vocoder refrain, euphoric chorus, DJ-friendly outro. Production: clean club mix, ducked chords, crisp hats. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg13909949,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Motorik Riff,128,A major,high,night-drive cue,looped dancefloor pocket,rubbery disco bassline,sample-inspired disco chord hooks,"no guitar, synths carry the rhythm",airy female chorus layers,late-night chrome optimism,"heavy bus compression, tasteful sidechain, wide stereo filters","intro filter sweep, verse groove, pre-chorus lift, hook chorus, breakdown, final chorus","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 128bpm, a-major","Create an overseas french touch / filter house track with a looped dancefloor pocket, rubbery disco bassline, sample-inspired disco chord hooks, and no guitar, synths carry the rhythm. Use airy female chorus layers, late-night chrome optimism, 128 BPM, A major. Arrangement: intro filter sweep, verse groove, pre-chorus lift, hook chorus, breakdown, final chorus. Production: heavy bus compression, tasteful sidechain, wide stereo filters. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egb0e292d8,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Downtown Dancefloor,124,D minor,medium,club-rock seed,steady 4/4 robot funk groove,subtle walking disco bass,sample-inspired disco chord hooks,short clipped rhythm guitar accents,minimal repeated vocal phrase,late-night chrome optimism,"tight modern low-end, tape-saturated highs, phaser sweeps","8-bar filtered intro, groove drop, vocal hook, instrumental bridge, stacked outro","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 124bpm, d-minor","Create an overseas french touch / filter house track with a steady 4/4 robot funk groove, subtle walking disco bass, sample-inspired disco chord hooks, and short clipped rhythm guitar accents. Use minimal repeated vocal phrase, late-night chrome optimism, 124 BPM, D minor. Arrangement: 8-bar filtered intro, groove drop, vocal hook, instrumental bridge, stacked outro. Production: tight modern low-end, tape-saturated highs, phaser sweeps. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egac61bacf,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Rainy Drive,118,C minor,medium-low,club-rock seed,rubbery disco-house pocket,punchy funk bass with clipped attack,filtered Rhodes-style chords,short clipped rhythm guitar accents,robotic call-and-response hook,playful robotic confidence,"tight modern low-end, tape-saturated highs, phaser sweeps","intro filter sweep, verse groove, pre-chorus lift, hook chorus, breakdown, final chorus","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 118bpm, c-minor","Create an overseas french touch / filter house track with a rubbery disco-house pocket, punchy funk bass with clipped attack, filtered Rhodes-style chords, and short clipped rhythm guitar accents. Use robotic call-and-response hook, playful robotic confidence, 118 BPM, C minor. Arrangement: intro filter sweep, verse groove, pre-chorus lift, hook chorus, breakdown, final chorus. Production: tight modern low-end, tape-saturated highs, phaser sweeps. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
egc77ba9e2,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Chrome Reflection,124,A major,low,club-rock seed,steady 4/4 robot funk groove,round octave-jumping synth bass,glossy analog chord loops,thin wah-wah guitar scratches,robotic call-and-response hook,retro-futuristic joy,"compressed kick, shimmering filters, warm saturation","slow filter-open intro, bass-led verse, vocoder refrain, euphoric chorus, DJ-friendly outro","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 124bpm, a-major","Create an overseas french touch / filter house track with a steady 4/4 robot funk groove, round octave-jumping synth bass, glossy analog chord loops, and thin wah-wah guitar scratches. Use robotic call-and-response hook, retro-futuristic joy, 124 BPM, A major. Arrangement: slow filter-open intro, bass-led verse, vocoder refrain, euphoric chorus, DJ-friendly outro. Production: compressed kick, shimmering filters, warm saturation. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg7325f3ca,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Chrome Nightfall,126,A major,medium,intro-heavy seed,rubbery disco-house pocket,subtle walking disco bass,phaser-washed synth stabs,thin wah-wah guitar scratches,minimal repeated vocal phrase,playful robotic confidence,"tight modern low-end, tape-saturated highs, phaser sweeps","slow filter-open intro, bass-led verse, vocoder refrain, euphoric chorus, DJ-friendly outro","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 126bpm, a-major","Create an overseas french touch / filter house instrumental track with a rubbery disco-house pocket, subtle walking disco bass, phaser-washed synth stabs, and thin wah-wah guitar scratches. Use minimal repeated vocal phrase, playful robotic confidence, 126 BPM, A major. Arrangement: slow filter-open intro, bass-led verse, vocoder refrain, euphoric chorus, DJ-friendly outro. Production: tight modern low-end, tape-saturated highs, phaser sweeps. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg61c7b4fa,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Glass Pulse,112,G minor,medium-low,night-drive cue,tight four-on-the-floor groove,subtle walking disco bass,glossy analog chord loops,muted funk guitar tucked into the groove,smooth understated male vocal,retro-futuristic joy,"compressed kick, shimmering filters, warm saturation","8-bar filtered intro, groove drop, vocal hook, instrumental bridge, stacked outro","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 112bpm, g-minor","Create an overseas french touch / filter house track with a tight four-on-the-floor groove, subtle walking disco bass, glossy analog chord loops, and muted funk guitar tucked into the groove. Use smooth understated male vocal, retro-futuristic joy, 112 BPM, G minor. Arrangement: 8-bar filtered intro, groove drop, vocal hook, instrumental bridge, stacked outro. Production: compressed kick, shimmering filters, warm saturation. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg255e5c57,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Lowlight Machine,124,D minor,low,chorus-first seed,steady 4/4 robot funk groove,punchy funk bass with clipped attack,filtered Rhodes-style chords,"no guitar, synths carry the rhythm",robotic call-and-response hook,retro-futuristic joy,"compressed kick, shimmering filters, warm saturation","slow filter-open intro, bass-led verse, vocoder refrain, euphoric chorus, DJ-friendly outro","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 124bpm, d-minor","Create an overseas french touch / filter house track with a steady 4/4 robot funk groove, punchy funk bass with clipped attack, filtered Rhodes-style chords, and no guitar, synths carry the rhythm. Use robotic call-and-response hook, retro-futuristic joy, 124 BPM, D minor. Arrangement: slow filter-open intro, bass-led verse, vocoder refrain, euphoric chorus, DJ-friendly outro. Production: compressed kick, shimmering filters, warm saturation. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
ega4823b36,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Downtown Groove,126,C minor,high,vocal pop seed,steady 4/4 robot funk groove,rubbery disco bassline,phaser-washed synth stabs,clean disco guitar chops,minimal repeated vocal phrase,warm nightclub euphoria,"tight modern low-end, tape-saturated highs, phaser sweeps","8-bar filtered intro, groove drop, vocal hook, instrumental bridge, stacked outro","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 126bpm, c-minor","Create an overseas french touch / filter house track with a steady 4/4 robot funk groove, rubbery disco bassline, phaser-washed synth stabs, and clean disco guitar chops. Use minimal repeated vocal phrase, warm nightclub euphoria, 126 BPM, C minor. Arrangement: 8-bar filtered intro, groove drop, vocal hook, instrumental bridge, stacked outro. Production: tight modern low-end, tape-saturated highs, phaser sweeps. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg70d2eff1,V03-20260621,overseas / non-Japanese,French Touch / Filter House,french-touch-filter-house,Lowlight Groove,124,A minor,medium,intro-heavy seed,sidechained funk-house pulse,warm filtered bass riff,filtered Rhodes-style chords,clean disco guitar chops,airy female chorus layers,retro-futuristic joy,"glossy but human production, no over-quantized stiffness","8-bar filtered intro, groove drop, vocal hook, instrumental bridge, stacked outro","trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro","french touch, filter house, electro funk, disco house, vocoder, groove, 124bpm, a-minor","Create an overseas french touch / filter house track with a sidechained funk-house pulse, warm filtered bass riff, filtered Rhodes-style chords, and clean disco guitar chops. Use airy female chorus layers, retro-futuristic joy, 124 BPM, A minor. Arrangement: 8-bar filtered intro, groove drop, vocal hook, instrumental bridge, stacked outro. Production: glossy but human production, no over-quantized stiffness. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: trap hi-hats, dubstep wobble, harsh EDM drop, Japanese vocals, anime opening style, acoustic folk intro.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
eg1e20ba51,V03-20260621,overseas / non-Japanese,Electro-Funk / Robot Disco,electro-funk-robot-disco,Core Electro-Funk Groove,110,F# minor,medium-high,instrumental cue,funky half-electronic pocket,fat monophonic synth bass,bright laser-like arpeggio fills,short wah-wah guitar responses,playful call-and-response vocals,sleek midnight robot soul,"vocoder upfront, bass centered, guitars panned narrow","bass riff intro, vocal hook, verse, chorus, synth solo, final hook","EDM festival build, trap hats, metal guitars, jazz scatting, Japanese vocals, orchestral strings","electro funk, robot disco, vocoder, talkbox, syncopation, bassline, 110bpm, f#-minor","Create an overseas electro-funk / robot disco track with a funky half-electronic pocket, fat monophonic synth bass, bright laser-like arpeggio fills, and short wah-wah guitar responses. Use playful call-and-response vocals, sleek midnight robot soul, 110 BPM, F# minor. Arrangement: bass riff intro, vocal hook, verse, chorus, synth solo, final hook. Production: vocoder upfront, bass centered, guitars panned narrow. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: EDM festival build, trap hats, metal guitars, jazz scatting, Japanese vocals, orchestral strings.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
ege86f76d8,V03-20260621,overseas / non-Japanese,Electro-Funk / Robot Disco,electro-funk-robot-disco,Analog Machine,110,E dorian,high,night-drive cue,machine-tight pocket with human swing,short rubber bass stabs,clav-like synth comping,muted funk guitar scratches,deadpan spoken-sung male vocal,playful sci-fi party energy,"analog grit, tight compression, short plate reverb","drum-machine intro, bass enters, robotic verse, big call-and-response chorus","EDM festival build, trap hats, metal guitars, jazz scatting, Japanese vocals, orchestral strings","electro funk, robot disco, vocoder, talkbox, syncopation, bassline, 110bpm, e-dorian","Create an overseas electro-funk / robot disco track with a machine-tight pocket with human swing, short rubber bass stabs, clav-like synth comping, and muted funk guitar scratches. Use deadpan spoken-sung male vocal, playful sci-fi party energy, 110 BPM, E dorian. Arrangement: drum-machine intro, bass enters, robotic verse, big call-and-response chorus. Production: analog grit, tight compression, short plate reverb. Keep it groove-forward, modern, and usable as a polished Suno style prompt. Exclude: EDM festival build, trap hats, metal guitars, jazz scatting, Japanese vocals, orchestral strings.",Original normalized prompt based on genre research and Suno official prompt-format guidance; no artist-name imitation in public prompt text.
